region_id,station_id,weight
champagne,77284003,0.003367
champagne,77288005,0.003367
champagne,77292001,0.003367
champagne,77297001,0.003367
champagne,77306001,0.003367
champagne,77320002,0.003367
champagne,77333003,0.003367
champagne,77339001,0.003367
champagne,77359002,0.003367
champagne,77379002,0.003367
champagne,77379004,0.003367
champagne,77390001,0.003367
champagne,77403001,0.003367
champagne,77405001,0.003367
champagne,77406002,0.003367
champagne,77418001,0.003367
champagne,77419001,0.003367
champagne,77431001,0.003367
champagne,77447002,0.003367
champagne,77449001,0.003367
champagne,77459002,0.003367
champagne,77463001,0.003367
champagne,77464002,0.003367
champagne,77468001,0.003367
champagne,77478001,0.003367
champagne,77485001,0.003367
champagne,77489001,0.003367
champagne,77515001,0.003367
champagne,77524001,0.003367
champagne,77530001,0.003367
jura,39013002,0.019231
jura,39013004,0.019231
jura,39016001,0.019231
jura,39043001,0.019231
jura,39047001,0.019231
jura,39050001,0.019231
jura,39085002,0.019231
jura,39086001,0.019231
jura,39097003,0.019231
jura,39104001,0.019231
jura,39113001,0.019231
jura,39118001,0.019231
jura,39121001,0.019231
jura,39130002,0.019231
jura,39138001,0.019231
jura,39149003,0.019231
jura,39156001,0.019231
jura,39159002,0.019231
jura,39177001,0.019231
jura,39198001,0.019231
jura,39199001,0.019231
jura,39225001,0.019231
jura,39225002,0.019231
jura,39235001,0.019231
jura,39240001,0.019231
jura,39268001,0.019231
jura,39275004,0.019231
jura,39288001,0.019231
jura,39294001,0.019231
jura,39296001,0.019231
jura,39335001,0.019231
jura,39348001,0.019231
jura,39362001,0.019231
jura,39397002,0.019231
jura,39413001,0.019231
jura,39420001,0.019231
jura,39436001,0.019231
jura,39470001,0.019231
jura,39475001,0.019231
jura,39478004,0.019231
jura,39485001,0.019231
jura,39485002,0.019231
jura,39487001,0.019231
jura,39487004,0.019231
jura,39487005,0.019231
jura,39500001,0.019231
jura,39522001,0.019231
jura,39523001,0.019231
jura,39526001,0.019231
jura,39526003,0.019231
jura,39530001,0.019231
jura,39546001,0.019231
languedoc-roussillon,11004001,0.002994
languedoc-roussillon,11012001,0.002994
languedoc-roussillon,11013001,0.002994
languedoc-roussillon,11015001,0.002994
languedoc-roussillon,11016003,0.002994
languedoc-roussillon,11021002,0.002994
languedoc-roussillon,11028001,0.002994
languedoc-roussillon,11033003,0.002994
languedoc-roussillon,11041003,0.002994
languedoc-roussillon,11044001,0.002994
languedoc-roussillon,11049001,0.002994
languedoc-roussillon,11056001,0.002994
languedoc-roussillon,11068001,0.002994
languedoc-roussillon,11069001,0.002994
languedoc-roussillon,11075001,0.002994
languedoc-roussillon,11076001,0.002994
languedoc-roussillon,11081003,0.002994
languedoc-roussillon,11099001,0.002994
languedoc-roussillon,11103001,0.002994
languedoc-roussillon,11110001,0.002994
languedoc-roussillon,11113001,0.002994
languedoc-roussillon,11115001,0.002994
languedoc-roussillon,11124003,0.002994
languedoc-roussillon,11136001,0.002994
languedoc-roussillon,11140001,0.002994
languedoc-roussillon,11144001,0.002994
languedoc-roussillon,11145002,0.002994
languedoc-roussillon,11149001,0.002994
