id,name,elevation_m,location_wkt,source_type,department
10317002,LES-RICEYS-CIVC,274,SRID=4326;POINT(4.3305 47.981333),real,10
10323001,ROMILLY,77,SRID=4326;POINT(3.7495 48.503333),real,10
10327001,ROTHIERE(LA),136,SRID=4326;POINT(4.557833 48.344333),real,10
10334001,ST-AUBIN,78,SRID=4326;POINT(3.538833 48.486167),real,10
10339001,ST-FLAVY,114,SRID=4326;POINT(3.763333 48.401667),real,10
10350001,ST-MARDS,227,SRID=4326;POINT(3.789 48.169833),real,10
10360001,ST-POUANGE,122,SRID=4326;POINT(4.049833 48.238833),real,10
10369001,SEMOINE,137,SRID=4326;POINT(4.096167 48.677167),real,10
10372001,SOULAINES,138,SRID=4326;POINT(4.671333 48.399333),real,10
10391001,VAILLY,152,SRID=4326;POINT(4.125833 48.372333),real,10
10401001,VENDEUVRE-SUR-B,180,SRID=4326;POINT(4.463 48.233),real,10
10419001,VILLEMOYENNE,134,SRID=4326;POINT(4.233833 48.1785),real,10
10428002,VILLE-SUR-TERRE,202,SRID=4326;POINT(4.7495 48.331833),real,10
10429001,VILLETTE-SUR-AU,98,SRID=4326;POINT(4.119667 48.532833),real,10
10432001,VILLIERS-SOUS-P,237,SRID=4326;POINT(4.253333 48.063667),real,10
10438001,VITRY-LE-CROISE-CIVC,237,SRID=4326;POINT(4.554167 48.144333),real,10
10442001,VOUE,170,SRID=4326;POINT(4.181833 48.467833),real,10
11004001,ALAIGNE,293,SRID=4326;POINT(2.098333 43.1125),real,11
11012001,ARGELIERS,31,SRID=4326;POINT(2.911667 43.308167),real,11
11013001,ARGENS-MINERVOIS,34,SRID=4326;POINT(2.768333 43.238333),real,11
11015001,ARQUES,350,SRID=4326;POINT(2.374833 42.951833),real,11
11016003,ARQUETTES-EN-VAL,240,SRID=4326;POINT(2.503333 43.100833),real,11
11021002,AXAT-GARE,415,SRID=4326;POINT(2.23 42.803333),real,11
11028001,BELCAIRE,980,SRID=4326;POINT(1.968 42.8195),real,11
11033003,BELPECH,235,SRID=4326;POINT(1.748333 43.200333),real,11
11041003,VILLESPASSANS,219,SRID=4326;POINT(2.880833 43.364167),real,11
11044001,BOUISSE,640,SRID=4326;POINT(2.451667 42.986667),real,11
11049001,BRAM,134,SRID=4326;POINT(2.126167 43.241667),real,11
11056001,CABRESPINE,310,SRID=4326;POINT(2.463333 43.358333),real,11
11068001,CAPENDU,79,SRID=4326;POINT(2.5505 43.187333),real,11
11069001,CARCASSONNE,128,SRID=4326;POINT(2.2955 43.215333),real,11
11075001,CASTANS,650,SRID=4326;POINT(2.494333 43.404667),real,11
11076001,CASTELNAUDARY,160,SRID=4326;POINT(1.949167 43.305333),real,11
11081003,CAUNES-MINERVOIS,371,SRID=4326;POINT(2.481 43.334333),real,11
11099001,CONQUES-SUR-ORBIEL,120,SRID=4326;POINT(2.399167 43.279667),real,11
11103001,COUIZA,222,SRID=4326;POINT(2.256667 42.943333),real,11
11110001,COUSTOUGE,185,SRID=4326;POINT(2.743667 43.048333),real,11
11113001,CUCUGNAN,299,SRID=4326;POINT(2.6 42.848333),real,11
11115001,CUXAC-CABARDES,499,SRID=4326;POINT(2.272167 43.351167),real,11
11124003,DURBAN-CORBIERES,120,SRID=4326;POINT(2.819167 42.993333),real,11
11136001,FANJEAUX_SAPC,182,SRID=4326;POINT(2.07 43.202),real,11
11140001,FERRALS-LES-CORBIERES,65,SRID=4326;POINT(2.7325 43.147167),real,11
11144001,FITOU,9,SRID=4326;POINT(2.995833 42.894667),real,11
11145002,FLEURY,19,SRID=4326;POINT(3.138167 43.232667),real,11
11149001,FONTERS DU RAZE,370,SRID=4326;POINT(1.936667 43.23),real,11
11155001,FOURTOU,643,SRID=4326;POINT(2.429833 42.927333),real,11
11159002,RIBOUISSE,302,SRID=4326;POINT(1.895833 43.182833),real,11
11168001,GRANES,420,SRID=4326;POINT(2.2505 42.909167),real,11
11177001,JOUCOU,600,SRID=4326;POINT(2.0865 42.8265),real,11
11179001,LABASTIDE EN VA,206,SRID=4326;POINT(2.471667 43.075),real,11
11181002,LABECEDE LAURAGAIS_SAPC,408,SRID=4326;POINT(2.022167 43.3895),real,11
11185001,LAGRASSE,130,SRID=4326;POINT(2.621833 43.0915),real,11
11189001,LAPRADE,830,SRID=4326;POINT(2.260333 43.441667),real,11
11198001,LAURE-MINERVOIS,80,SRID=4326;POINT(2.518167 43.268667),real,11
11202001,LEUCATE,42,SRID=4326;POINT(3.059667 42.917333),real,11
11203004,LEZIGNAN-CORBIERES,60,SRID=4326;POINT(2.728833 43.173),real,11
11206003,LIMOUX,230,SRID=4326;POINT(2.201167 43.046),real,11
11221004,LES MARTYS,760,SRID=4326;POINT(2.292333 43.4085),real,11
11242001,MONTCLAR,220,SRID=4326;POINT(2.248 43.135833),real,11
11243001,MONTFERRAND,190,SRID=4326;POINT(1.821667 43.3535),real,11
11253001,MONTOLIEU,280,SRID=4326;POINT(2.2405 43.312667),real,11
11260002,MOUTHOUMET,538,SRID=4326;POINT(2.529 42.9595),real,11
11262002,NARBONNE-EGASSIAIRAL,5,SRID=4326;POINT(3.019167 43.179167),real,11
11262005,NARBONNE,110,SRID=4326;POINT(2.955833 43.150333),real,11
11266001,PORT-LA-NOUVELLE,0,SRID=4326;POINT(3.0525 43.0145),real,11
11271001,PALAIRAC,364,SRID=4326;POINT(2.6615 42.957333),real,11
11295001,PORTEL-DES-CORBIERES,29,SRID=4326;POINT(2.9435 43.041),real,11
11296001,POUZOLS-MINERVO,80,SRID=4326;POINT(2.828333 43.288333),real,11
11301001,PUICHERIC,57,SRID=4326;POINT(2.631667 43.226667),real,11
11303001,PUIVERT,610,SRID=4326;POINT(2.045 42.883333),real,11
11304001,QUILLAN,282,SRID=4326;POINT(2.181667 42.873333),real,11
11321003,ROQUEFORT-DE-SAULT,1017,SRID=4326;POINT(2.193 42.745167),real,11
11329001,ROUVENAC,310,SRID=4326;POINT(2.148333 42.938333),real,11
11332001,ST ANDRE DE ROQ,67,SRID=4326;POINT(2.835 43.111667),real,11
11333001,ST BENOIT,601,SRID=4326;POINT(2.0455 43.004),real,11
11352001,ST LOUIS-ET-PARAHOU,684,SRID=4326;POINT(2.3405 42.850333),real,11
11367001,SAISSAC,630,SRID=4326;POINT(2.165 43.393333),real,11
11371001,SALLES-SUR-L'HERS,210,SRID=4326;POINT(1.783667 43.295333),real,11
11388001,TERMES,330,SRID=4326;POINT(2.563167 43.000667),real,11
11401001,TUCHAN,160,SRID=4326;POINT(2.723333 42.888333),real,11
11404001,VENTENAC-CABARDES,123,SRID=4326;POINT(2.302333 43.264833),real,11
11412001,VILLARDEBELLE_SAPC,593,SRID=4326;POINT(2.4005 43.014833),real,11
11427001,VILLELONGUE-D'AUDE,320,SRID=4326;POINT(2.094167 43.053333),real,11
13001002,AIX-PUYRICARD,314,SRID=4326;POINT(5.413333 43.593333),real,13
13001006,AIX-LES MILLES,106,SRID=4326;POINT(5.365667 43.504667),real,13
13001009,AIX EN PROVENCE,173,SRID=4326;POINT(5.4245 43.5295),real,13
13004001,ARLES-VILLE,5,SRID=4326;POINT(4.611667 43.686667),real,13
13004002,ARLES-SALIN,1,SRID=4326;POINT(4.72 43.408333),real,13
13004003,ARLES,1,SRID=4326;POINT(4.693833 43.51),real,13
13004008,ARLES-ROUSTY,5,SRID=4326;POINT(4.528333 43.623333),real,13
13004017,ARLES-MAS-REY,10,SRID=4326;POINT(4.568333 43.693333),real,13
13005003,AUBAGNE,130,SRID=4326;POINT(5.601167 43.307333),real,13
13005004,AUBAGNE-DDE,105,SRID=4326;POINT(5.556667 43.291667),real,13
13010001,BARBENTANE,15,SRID=4326;POINT(4.743333 43.916667),real,13
13021001,CARRY-LE-ROUET,35,SRID=4326;POINT(5.151667 43.333333),real,13
13022001,CASSIS-POMPIERS,67,SRID=4326;POINT(5.533333 43.218333),real,13
13022003,CASSIS,212,SRID=4326;POINT(5.503167 43.222167),real,13
13027001,CHATEAURENARD,30,SRID=4326;POINT(4.848333 43.883333),real,13
13028001,BEC DE L AIGLE,316,SRID=4326;POINT(5.574167 43.174667),real,13
13030001,CUGES-LES-PINS,184,SRID=4326;POINT(5.700167 43.274),real,13
13030002,STE BAUME,1025,SRID=4326;POINT(5.711333 43.3155),real,13
13031002,LA DESTROUSSE_SAPC,201,SRID=4326;POINT(5.601 43.386667),real,13
13035002,EYGUIERES,160,SRID=4326;POINT(5.008 43.726333),real,13
13036003,EYRAGUES,17,SRID=4326;POINT(4.834833 43.847167),real,13
13037001,LA FARE LES OLIVIERS,53,SRID=4326;POINT(5.2 43.548333),real,13
13042001,GEMENOS,130,SRID=4326;POINT(5.618333 43.288333),real,13
13047001,ISTRES,23,SRID=4326;POINT(4.9275 43.522667),real,13
13050001,LAMBESC,260,SRID=4326;POINT(5.2865 43.668667),real,13
13053002,MALLEMORT,128,SRID=4326;POINT(5.206667 43.715),real,13
13054001,MARIGNANE,6,SRID=4326;POINT(5.2115 43.437),real,13
13055001,MARSEILLE-OBS,75,SRID=4326;POINT(5.394333 43.305667),real,13
13055005,MARSEILLE-ST BARNABE,137,SRID=4326;POINT(5.426167 43.309333),real,13
13055006,MARSEILLE-STE MARTHE,121,SRID=4326;POINT(5.4045 43.3385),real,13
13055020,MARSEILLE-OLIVES,143,SRID=4326;POINT(5.456667 43.323333),real,13
13055025,MARSEILLE,5,SRID=4326;POINT(5.38 43.255667),real,13
13055029,MARSEILLE,192,SRID=4326;POINT(5.479167 43.310667),real,13
13056002,CAP COURONNE,27,SRID=4326;POINT(5.053333 43.331667),real,13
13056004,MARTIGUES,101,SRID=4326;POINT(5.042833 43.417167),real,13
13059003,MEYRARGUES,210,SRID=4326;POINT(5.513333 43.641667),real,13
13060002,MEYREUIL,176,SRID=4326;POINT(5.526667 43.486667),real,13
13062002,MIMET,416,SRID=4326;POINT(5.499667 43.4185),real,13
13071001,LES PENNES-MIRABEAU,80,SRID=4326;POINT(5.321667 43.408333),real,13
13074002,PEYROLLES_FORET,295,SRID=4326;POINT(5.586667 43.623333),real,13
13074003,PEYROLLES EN PROVENCE,217,SRID=4326;POINT(5.607 43.656667),real,13
13077001,PORT-DE-BOUC-SJ,18,SRID=4326;POINT(5.0025 43.432167),real,13
13077003,PORT-DE-BOUC-TP,2,SRID=4326;POINT(4.981833 43.397667),real,13
13078001,PORT-ST-LOUIS-DU-RHONE-MAS,2,SRID=4326;POINT(4.786667 43.471667),real,13
13078004,PORT-ST-LOUIS-DU-RHONE-GARAGE,1,SRID=4326;POINT(4.813333 43.393333),real,13
13080001,LE-PUY-STE-REPA,277,SRID=4326;POINT(5.4435 43.639),real,13
13082001,ROGNES,186,SRID=4326;POINT(5.358333 43.706667),real,13
13085001,ROQUEFORT-LA-BEDOULE,354,SRID=4326;POINT(5.625 43.2515),real,13
13086001,ROQUEVAIRE,175,SRID=4326;POINT(5.611667 43.366667),real,13
13087001,ROUSSET,235,SRID=4326;POINT(5.636667 43.478333),real,13
13089001,ST-ANDIOL,54,SRID=4326;POINT(4.971667 43.828333),real,13
13091001,ST CANNAT,198,SRID=4326;POINT(5.251333 43.591333),real,13
13091002,ST CANNAT,249,SRID=4326;POINT(5.317667 43.6045),real,13
13092001,ST CHAMAS,10,SRID=4326;POINT(5.0395 43.5495),real,13
13096001,STES MARIES-DDE,2,SRID=4326;POINT(4.427833 43.457167),real,13
13096002,STES-MARIES-DE-LA-MER,1,SRID=4326;POINT(4.423333 43.448333),real,13
13097002,ST-MARTIN-CRAU,21,SRID=4326;POINT(4.851667 43.596667),real,13
13097004,ST-MARTIN-LE LUQUIER,50,SRID=4326;POINT(4.956667 43.628333),real,13
13100002,ST-REMY-DE-PROVENCE,49,SRID=4326;POINT(4.835 43.791167),real,13
13103001,SALON DE PROVENCE,58,SRID=4326;POINT(5.108 43.612833),real,13
13108001,TARASCON-PC,9,SRID=4326;POINT(4.665 43.811667),real,13
13110003,TRETS,264,SRID=4326;POINT(5.698667 43.445333),real,13
13111002,VAUVENARGUES,565,SRID=4326;POINT(5.68 43.551),real,13
18003003,LES AIX-D'ANG.,195,SRID=4326;POINT(2.552333 47.209667),real,18
18011003,ARGENT,171,SRID=4326;POINT(2.438333 47.568333),real,18
18015001,AUBIGNY,188,SRID=4326;POINT(2.441667 47.488333),real,18
18015003,AUBIGNY-SUR-NERE,176,SRID=4326;POINT(2.427333 47.4995),real,18
18023001,BAUGY,170,SRID=4326;POINT(2.713667 47.071167),real,18
18030001,BLANCAFORT,219,SRID=4326;POINT(2.531167 47.549167),real,18
18033001,BOURGES,161,SRID=4326;POINT(2.359833 47.059167),real,18
18036001,BRINAY,131,SRID=4326;POINT(2.081 47.166667),real,18
18037001,BRINON,133,SRID=4326;POINT(2.262333 47.5645),real,18
18039001,BUE,271,SRID=4326;POINT(2.79 47.316833),real,18
18047001,CHAPELLE-D'ANG_SAPC,190,SRID=4326;POINT(2.426667 47.373833),real,18
18057003,CHATEAUMEILLANT,243,SRID=4326;POINT(2.2175 46.564),real,18
18058002,CHATEAUNEUF,166,SRID=4326;POINT(2.332333 46.861833),real,18
18059001,LE CHATELET,210,SRID=4326;POINT(2.273833 46.644),real,18
18066002,CIVRAY,148,SRID=4326;POINT(2.182167 46.992167),real,18
18082003,CUFFY,183,SRID=4326;POINT(3.053167 46.963833),real,18
18083002,CULAN,272,SRID=4326;POINT(2.352167 46.551333),real,18
18087001,DUN,160,SRID=4326;POINT(2.566167 46.878333),real,18
18087003,DUN-SUR-AURON,167,SRID=4326;POINT(2.557833 46.9055),real,18
18089001,EPINEUIL,228,SRID=4326;POINT(2.519833 46.563333),real,18
18090001,ETRECHY,194,SRID=4326;POINT(2.698667 47.147167),real,18
18092001,AVORD,175,SRID=4326;POINT(2.642167 47.052167),real,18
18097001,FUSSY,152,SRID=4326;POINT(2.430333 47.144667),real,18
18103001,GRACAY,108,SRID=4326;POINT(1.844667 47.139333),real,18
18108001,LA GUERCHE,185,SRID=4326;POINT(2.955 46.959167),real,18
18109002,HENRICHEMONT,377,SRID=4326;POINT(2.579167 47.285833),real,18
18110004,HERRY,166,SRID=4326;POINT(2.949833 47.219667),real,18
18116001,JALOGNES,207,SRID=4326;POINT(2.789333 47.227333),real,18
18117001,JARS,282,SRID=4326;POINT(2.615167 47.385167),real,18
18125001,LERE - BOURG,146,SRID=4326;POINT(2.87 47.47),real,18
18125004,LERE,139,SRID=4326;POINT(2.893167 47.457833),real,18
18126001,LEVET,174,SRID=4326;POINT(2.405833 46.941167),real,18
18127001,LIGNIERES,191,SRID=4326;POINT(2.1985 46.753333),real,18
18135001,MAISONNAIS,219,SRID=4326;POINT(2.2235 46.672667),real,18
18137001,MAREUIL,137,SRID=4326;POINT(2.155667 46.8805),real,18
18141001,MEHUN-SUR-YEVRE,122,SRID=4326;POINT(2.217833 47.146833),real,18
18142001,MEILLANT,195,SRID=4326;POINT(2.495 46.771667),real,18
18159001,NANCAY,142,SRID=4326;POINT(2.201 47.393167),real,18
18165001,NEUVY-SUR-BAR.,154,SRID=4326;POINT(2.243833 47.323),real,18
18171001,ORCENAIS,212,SRID=4326;POINT(2.406167 46.71),real,18
18172001,ORVAL,165,SRID=4326;POINT(2.483167 46.721667),real,18
18172003,ORVAL RAD,165,SRID=4326;POINT(2.467333 46.731),real,18
18175001,OUROUER-LES-B.,253,SRID=4326;POINT(2.8185 46.919833),real,18
18175003,OUROUER,221,SRID=4326;POINT(2.803333 46.925333),real,18
18176001,PARASSY,257,SRID=4326;POINT(2.5245 47.230333),real,18
18181001,PLOU,124,SRID=4326;POINT(2.122333 46.999667),real,18
18183002,LE PONDY,171,SRID=4326;POINT(2.6415 46.803667),real,18
18187004,PREVERANGES,462,SRID=4326;POINT(2.2365 46.425333),real,18
18190001,QUINCY,124,SRID=4326;POINT(2.152333 47.129833),real,18
18190002,QUINCY_SA,128,SRID=4326;POINT(2.137833 47.136333),real,18
18197004,ST-AMAND-MTROND,177,SRID=4326;POINT(2.502833 46.737333),real,18
18207003,ST-FLORENT/CHER,146,SRID=4326;POINT(2.248667 46.989333),real,18
18218001,ST-JUST,143,SRID=4326;POINT(2.492333 46.986667),real,18
18223003,ST-MARTIN-D'A.,172,SRID=4326;POINT(2.416833 47.200667),real,18
18231001,ST-PIERRE,174,SRID=4326;POINT(2.631667 46.729),real,18
18239001,SALIGNY,215,SRID=4326;POINT(2.763833 47.038333),real,18
18240002,SANCERGUES,178,SRID=4326;POINT(2.910333 47.154667),real,18
18241002,SANCERRE,240,SRID=4326;POINT(2.799 47.336167),real,18
18242001,SANCOINS,203,SRID=4326;POINT(2.9265 46.831333),real,18
18251001,SEVRY,205,SRID=4326;POINT(2.804667 47.138),real,18
18262001,THAUVENAY,158,SRID=4326;POINT(2.868167 47.304167),real,18
18262002,THAUVENAY_SA,195,SRID=4326;POINT(2.8615 47.302),real,18
18269001,VAILLY,197,SRID=4326;POINT(2.641667 47.456833),real,18
18269003,VAILLY/SAULDRE,226,SRID=4326;POINT(2.615833 47.453833),real,18
18279001,VIERZON - VEVES,98,SRID=4326;POINT(2.0135 47.219167),real,18
18279005,VIERZON,155,SRID=4326;POINT(2.073167 47.237833),real,18
21010001,ALOXE CORTON,273,SRID=4326;POINT(4.8615 47.069),real,21
21012001,AMPILLY LE SEC,277,SRID=4326;POINT(4.529 47.808333),real,21
21030001,AUBAINE,380,SRID=4326;POINT(4.703833 47.166667),real,21
21038001,AUXONNE,185,SRID=4326;POINT(5.38 47.190167),real,21
21043001,BAIGNEUX LES JUIFS,415,SRID=4326;POINT(4.645167 47.600333),real,21
21056001,BEIRE LE CHATEL,250,SRID=4326;POINT(5.208333 47.413833),real,21
21065001,BESSEY,593,SRID=4326;POINT(4.743167 47.086),real,21
21068001,BEUREY-BAUGUAY,410,SRID=4326;POINT(4.419833 47.233667),real,21
21109001,BRION SUR OURCE,234,SRID=4326;POINT(4.659333 47.916167),real,21
21116002,BURE LES TEMPLIERS_SAPC,461,SRID=4326;POINT(4.948167 47.7195),real,21
21131001,PAGNY-LE-CHATEAU,182,SRID=4326;POINT(5.190667 47.043167),real,21
21139001,CHAMPEAU-EN-M,600,SRID=4326;POINT(4.133667 47.257),real,21
21142001,CHANCEAUX,465,SRID=4326;POINT(4.713333 47.524333),real,21
21146001,CHARMES,198,SRID=4326;POINT(5.345333 47.377667),real,21
21154001,CHATILLON/SEINE,262,SRID=4326;POINT(4.581333 47.849333),real,21
21164002,CHAZILLY,400,SRID=4326;POINT(4.602 47.188833),real,21
21228001,DETAIN-ET-BRUANT,590,SRID=4326;POINT(4.791167 47.172833),real,21
21231001,DIJON,240,SRID=4326;POINT(5.014333 47.319167),real,21
21231007,DIJON TOISON,270,SRID=4326;POINT(5.043333 47.358333),real,21
21237001,ECHALOT,440,SRID=4326;POINT(4.835333 47.613333),real,21
21296001,GEVROLLES,230,SRID=4326;POINT(4.775167 47.987833),real,21
21299001,GISSEY-SOUS-FLAVIGNY,280,SRID=4326;POINT(4.589 47.512),real,21
21304002,GRANCEY LE CHATEAU,403,SRID=4326;POINT(5.025333 47.668333),real,21
21308001,GRIGNON,335,SRID=4326;POINT(4.407 47.560833),real,21
21310001,GROSBOIS-EN-MONTAGNE,376,SRID=4326;POINT(4.596333 47.319333),real,21
21312001,GURGY-LA-VILLE,301,SRID=4326;POINT(4.940333 47.848833),real,21
21321001,JAILLY-LES-M.,310,SRID=4326;POINT(4.598333 47.458333),real,21
21326001,JOURS LES BAIGNEUX_SAPC,392,SRID=4326;POINT(4.596333 47.636),real,21
21332001,LABERGEMENT LES,203,SRID=4326;POINT(5.088833 47.006833),real,21
21349001,LIERNAIS,492,SRID=4326;POINT(4.2835 47.207833),real,21
21361001,LUX,252,SRID=4326;POINT(5.207 47.487667),real,21
21380001,MARCIGNY SOUS THIL,316,SRID=4326;POINT(4.3845 47.3955),real,21
21386001,MARIGNY LE CAHOUET,335,SRID=4326;POINT(4.4335 47.4475),real,21
21390001,MARSANNAY LA COTE,280,SRID=4326;POINT(4.986833 47.266667),real,21
21395001,MASSINGY-LES-VITTEAUX_SAPC,509,SRID=4326;POINT(4.586333 47.388667),real,21
21406001,MESMONT,448,SRID=4326;POINT(4.733833 47.308167),real,21
21410001,MEULSON,401,SRID=4326;POINT(4.698833 47.688333),real,21
21425001,MONTBARD_SAPC,209,SRID=4326;POINT(4.3305 47.6285),real,21
21445001,LA MOTTE-TERNANT,362,SRID=4326;POINT(4.337167 47.328),real,21
21446001,MOUTIERS-ST-J.,277,SRID=4326;POINT(4.214667 47.563167),real,21
21454001,NICEY,209,SRID=4326;POINT(4.315333 47.860333),real,21
21461001,NOLAY,375,SRID=4326;POINT(4.6225 46.957833),real,21
21464001,NUITS ST GEORGE,232,SRID=4326;POINT(4.953333 47.136667),real,21
21471001,ORRET,420,SRID=4326;POINT(4.691667 47.596667),real,21
21473001,DIJON-LONGVIC,219,SRID=4326;POINT(5.088333 47.267833),real,21
21484001,PLANAY,278,SRID=4326;POINT(4.381 47.746),real,21
21501003,POUILLY EN AUX_SAPC,412,SRID=4326;POINT(4.561 47.251333),real,21
21503001,POUILLY SUR VINGEANNE,239,SRID=4326;POINT(5.417667 47.542667),real,21
21515001,QUETIGNY,217,SRID=4326;POINT(5.126167 47.316167),real,21
21519001,RECEY SUR OURCE,326,SRID=4326;POINT(4.864167 47.782167),real,21
21525001,ROCHE EN BRENIL,418,SRID=4326;POINT(4.178333 47.375),real,21
21527001,LA ROCHEPOT,417,SRID=4326;POINT(4.674 46.9525),real,21
21546001,ST-DIDIER,553,SRID=4326;POINT(4.161833 47.325833),real,21
21560001,ST-MARTIN-MER,521,SRID=4326;POINT(4.260833 47.238167),real,21
21561001,ST-MARTIN (MAN),540,SRID=4326;POINT(4.788333 47.431667),real,21
21561003,ST-MARTIN-DU-M,578,SRID=4326;POINT(4.781167 47.4005),real,21
21564001,ST NIC. CITEAUX,203,SRID=4326;POINT(5.072167 47.122167),real,21
21567001,ARNAY_SAPC,396,SRID=4326;POINT(4.498667 47.124833),real,21
21584001,SAULIEU,586,SRID=4326;POINT(4.215 47.264167),real,21
21589001,SAUSSY,554,SRID=4326;POINT(4.961833 47.468833),real,21
21590001,SAVIGNY LES BEA,246,SRID=4326;POINT(4.836667 47.056333),real,21
21603001,SEMUR EN AUXOIS_SAPC,314,SRID=4326;POINT(4.34 47.482),real,21
21633002,THOREY SOUS CHARNY_SAPC,421,SRID=4326;POINT(4.4395 47.319167),real,21
21638002,TIL-CHATEL_SAPC,283,SRID=4326;POINT(5.2075 47.544833),real,21
21648001,TURCEY,365,SRID=4326;POINT(4.715 47.408333),real,21
21656001,VARANGES,200,SRID=4326;POINT(5.196667 47.233333),real,21
21663001,VENAREY LES LAU,240,SRID=4326;POINT(4.456667 47.545),real,21
21676001,VIC-DE-CHASS.,342,SRID=4326;POINT(4.265 47.468333),real,21
21685001,VILLAINES EN D,344,SRID=4326;POINT(4.524833 47.68),real,21
21699001,VILLERS_LES_POTS,199,SRID=4326;POINT(5.350667 47.205833),real,21
21710004,VITTEAUX,312,SRID=4326;POINT(4.543 47.402833),real,21
21711001,VIX,205,SRID=4326;POINT(4.54 47.908333),real,21
21714001,VOSNE ROMANEE,255,SRID=4326;POINT(4.954167 47.161833),real,21
26002002,ALBON,150,SRID=4326;POINT(4.816667 45.27),real,26
26002003,ALBON,153,SRID=4326;POINT(4.822333 45.252333),real,26
26035001,BEAUFORT-S-GERV,379,SRID=4326;POINT(5.139 44.778),real,26
26047001,BELLEGARDE-EN-D,1017,SRID=4326;POINT(5.454333 44.535167),real,26
26050001,BESIGNAN,556,SRID=4326;POINT(5.317 44.3205),real,26
26056001,BOURDEAUX,432,SRID=4326;POINT(5.142833 44.580167),real,26
26059001,BOUVANTE,1071,SRID=4326;POINT(5.326667 44.955),real,26
26059400,FONT D'URLE,1425,SRID=4326;POINT(5.334333 44.907167),real,26
26063002,BUIS -BARONNIES,390,SRID=4326;POINT(5.270667 44.277833),real,26
26064001,VALENCE-CHABEUI,163,SRID=4326;POINT(4.971833 44.914833),real,26
26071001,CHANOS-CURSON,175,SRID=4326;POINT(4.918333 45.061667),real,26
26074001,CHAPELLE-EN-VERCORS_SAPC,879,SRID=4326;POINT(5.422167 44.9615),real,26
26086003,CHATILLON-EN-DI,570,SRID=4326;POINT(5.481667 44.693333),real,26
26088001,CHATUZANGE-GOUB,165,SRID=4326;POINT(5.09 45.038333),real,26
26100001,COMBOVIN,820,SRID=4326;POINT(5.09 44.8345),real,26
26113003,DIE,384,SRID=4326;POINT(5.3435 44.767667),real,26
26115001,DIVAJEU,175,SRID=4326;POINT(4.990333 44.726833),real,26
26116002,DONZERE,66,SRID=4326;POINT(4.725333 44.429167),real,26
26124001,ETOILE,145,SRID=4326;POINT(4.8895 44.819),real,26
26142001,GLANDAGE_SAPC,1007,SRID=4326;POINT(5.615167 44.674667),real,26
26165001,LIVRON,98,SRID=4326;POINT(4.830667 44.794167),real,26
26167001,LUC-EN-DIOIS,537,SRID=4326;POINT(5.451 44.617333),real,26
26168001,LUS L CROIX HTE,1059,SRID=4326;POINT(5.710833 44.672833),real,26
26176001,MARSANNE,280,SRID=4326;POINT(4.871667 44.643333),real,26
26177001,MARSAZ,213,SRID=4326;POINT(4.938667 45.113167),real,26
26179001,MERCUROL,153,SRID=4326;POINT(4.8835 45.0585),real,26
26182001,MIRABEL-AUX-BAR,238,SRID=4326;POINT(5.100833 44.328667),real,26
26188001,MOLLANS-S-OUVEZ,280,SRID=4326;POINT(5.183167 44.234167),real,26
26189001,MONTAUBAN-S-OUV,689,SRID=4326;POINT(5.478333 44.276),real,26
26191001,MONTBOUCHER-S-J,136,SRID=4326;POINT(4.824167 44.545),real,26
26198001,MONTELIMAR,73,SRID=4326;POINT(4.733 44.581167),real,26
26202001,MONTJOUX,491,SRID=4326;POINT(5.097167 44.5095),real,26
26203001,AIGUEBELLE,206,SRID=4326;POINT(4.842167 44.461333),real,26
26211001,MONTSEGUR-S-LAU,146,SRID=4326;POINT(4.860833 44.3615),real,26
26220009,NYONS - CSP,270,SRID=4326;POINT(5.121667 44.356667),real,26
26220010,NYONS P182,316,SRID=4326;POINT(5.1155 44.359167),real,26
26234001,PIEGROS,320,SRID=4326;POINT(5.093333 44.685),real,26
26234002,PIEGROS,260,SRID=4326;POINT(5.109 44.690333),real,26
26235001,PIERRELATTE,51,SRID=4326;POINT(4.715833 44.351833),real,26
26258001,PUY-ST-MARTIN,211,SRID=4326;POINT(4.976833 44.618167),real,26
26258003,PUY-ST-MARTIN_DOUBLE,211,SRID=4326;POINT(4.977833 44.618167),real,26
26264002,REMUZAT,475,SRID=4326;POINT(5.367 44.431667),real,26
26273002,ROCHEFORT-SAMSON_SAPC,368,SRID=4326;POINT(5.165167 44.990667),real,26
26281001,ROMANS_SAPC,156,SRID=4326;POINT(4.998667 45.050167),real,26
26281002,ROMANS-SUR-ISERE,168,SRID=4326;POINT(5.053667 45.052333),real,26
26289001,SAILLANS,272,SRID=4326;POINT(5.193667 44.6965),real,26
26290002,COL DE ROUSSET_SAPC,1400,SRID=4326;POINT(5.421667 44.841667),real,26
26290400,Col du Rousset,1260,SRID=4326;POINT(5.406667 44.838667),real,26
26292001,ST-AUBAN-S-OUVE,625,SRID=4326;POINT(5.415 44.291667),real,26
26292002,ST-AUBAN-SUR-OUVEZE,625,SRID=4326;POINT(5.409833 44.294833),real,26
26295001,ST-BARTHELEMY-V_SAPC,203,SRID=4326;POINT(4.9025 45.173833),real,26
26298001,ST-CHRISTOPHE-L_SAPC,452,SRID=4326;POINT(5.071833 45.229333),real,26
26307001,ST-JEAN-EN-ROYA,308,SRID=4326;POINT(5.2925 45.009167),real,26
